Ware_house_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,is_unrated_warehouse,wh_est_year_missing
WH_109029,Rural,Large,West,Zone 6,5,0,4,3880,Rented,69,0,0,1,56,38,2022,0,0,Unrated,0,6,6096,1,0
WH_109030,Rural,Small,North,Zone 1,7,0,4,4993,Rented,42,0,0,0,152,17,2000,31,0,B,5,3,38082,0,0
WH_109031,Rural,Large,West,Zone 5,7,5,2,4788,Company Owned,64,1,0,0,70,34,2009,7,0,B+,4,14,8096,0,1
WH_109032,Urban,Large,West,Zone 5,4,0,2,4451,Company Owned,18,0,0,1,167,18,1999,38,0,B+,4,10,48079,0,0
WH_109033,Rural,Small,South,Zone 6,0,2,2,4649,Company Owned,56,0,1,1,235,55,2009,0,0,Unrated,0,2,3148,1,1
WH_109034,Rural,Large,North,Zone 6,8,1,3,4274,Company Owned,26,0,0,1,117,30,2000,24,0,B+,5,23,27074,0,0
WH_109035,Rural,Large,North,Zone 5,3,0,1,5451,Company Owned,61,0,0,0,79,20,2017,9,0,B,1,17,12095,0,0
WH_109036,Rural,Small,North,Zone 1,1,0,4,4641,Rented,50,0,0,1,89,35,2009,7,0,C,2,21,9071,0,1
WH_109037,Rural,Large,West,Zone 6,0,0,4,8817,Rented,34,1,0,1,90,30,2009,15,0,B,4,6,17120,0,1
WH_109038,Rural,Large,West,Zone 5,7,0,7,2344,Company Owned,20,0,0,1,131,38,2001,36,0,A,5,14,49116,0,0
WH_109039,Rural,Large,North,Zone 5,1,0,3,4407,Company Owned,44,0,0,0,252,23,2009,23,0,B,5,24,28094,0,1
WH_109040,Rural,Large,North,Zone 6,8,1,3,3418,Company Owned,62,0,0,1,211,24,2018,14,0,A,4,6,19077,0,0
WH_109041,Rural,Mid,West,Zone 2,2,1,4,5030,Rented,49,1,0,1,63,34,2009,4,0,A+,3,12,5102,0,1
WH_109042,Rural,Mid,North,Zone 4,8,0,4,4602,Company Owned,23,1,0,1,210,51,2001,31,1,A+,6,26,44099,0,0
WH_109043,Urban,Mid,North,Zone 4,3,3,2,5018,Rented,31,0,0,0,150,24,2002,17,0,B,6,26,20134,0,0
WH_109044,Urban,Large,West,Zone 6,2,2,2,4610,Rented,70,0,0,1,205,30,2009,20,0,A,5,6,25145,0,1
WH_109045,Urban,Large,South,Zone 6,1,4,2,5479,Rented,32,0,0,0,98,32,2009,4,0,B,2,29,4088,0,1
WH_109046,Rural,Large,South,Zone 5,5,0,4,3498,Rented,27,0,0,0,150,35,2009,6,0,B+,3,14,6058,0,1
WH_109047,Urban,Small,North,Zone 6,0,1,3,4769,Company Owned,62,0,0,1,207,24,2009,13,0,A,1,13,17128,0,1
WH_109048,Rural,Small,West,Zone 6,1,0,4,4099,Company Owned,36,0,0,1,165,23,2009,11,0,B,4,9,12110,0,1
WH_109049,Rural,Large,West,Zone 5,7,0,4,4696,Rented,28,0,0,0,212,31,2010,15,1,A,2,10,21082,0,0
WH_109050,Rural,Small,North,Zone 6,5,1,3,5092,Rented,57,0,0,1,75,40,2007,16,0,C,3,15,22078,0,0
WH_109051,Rural,Large,North,Zone 6,4,0,4,5399,Rented,46,0,0,1,159,27,2002,25,0,B,5,29,29134,0,0
WH_109052,Rural,Mid,North,Zone 4,0,0,4,4122,Company Owned,48,1,0,1,153,55,2009,21,0,B,3,26,26150,0,1
WH_109053,Rural,Large,South,Zone 5,4,1,3,3893,Rented,19,0,0,0,77,17,2009,13,0,C,6,14,17091,0,1
WH_109054,Rural,Large,South,Zone 6,7,0,3,6112,Rented,66,0,0,0,61,18,2017,12,1,A+,1,29,18150,0,0
WH_109055,Urban,Mid,West,Zone 4,1,0,4,5444,Company Owned,20,0,0,1,169,28,2009,16,0,A,4,26,21109,0,1
WH_109056,Rural,Large,South,Zone 5,0,1,2,5395,Company Owned,55,0,0,1,197,22,2009,29,0,A+,2,25,38101,0,1
WH_109057,Rural,Mid,South,Zone 4,7,2,2,4522,Rented,38,0,0,1,258,25,2009,4,0,B,1,26,5085,0,1
WH_109058,Rural,Mid,West,Zone 3,4,0,5,4767,Company Owned,29,0,0,1,247,36,2009,18,1,C,2,19,24109,0,0
WH_109059,Rural,Mid,North,Zone 4,2,1,2,5331,Rented,38,0,0,0,77,28,2009,19,0,B,3,26,22120,0,1
WH_109060,Rural,Large,West,Zone 6,2,0,4,4778,Rented,49,0,0,0,175,20,2009,5,0,C,4,23,6058,0,1
WH_109061,Rural,Large,North,Zone 5,1,0,4,7249,Rented,30,0,0,1,56,33,2009,28,0,B+,6,17,35087,0,1
WH_109062,Rural,Mid,West,Zone 4,6,0,6,4084,Rented,35,0,0,1,162,29,2009,22,1,A+,6,11,28104,0,1
WH_109063,Rural,Large,West,Zone 6,7,4,3,4809,Company Owned,48,0,0,1,263,26,2009,15,0,B+,4,6,18084,0,1
WH_109064,Rural,Large,West,Zone 6,5,0,4,7053,Company Owned,33,0,0,1,261,38,2018,9,0,C,2,23,12072,0,0
WH_109065,Rural,Large,South,Zone 5,2,0,2,4213,Company Owned,61,1,0,1,137,27,2009,18,0,B+,3,14,20088,0,1
WH_109066,Urban,Mid,South,Zone 3,3,1,2,4249,Company Owned,60,0,0,0,106,22,2009,4,0,A,4,19,6060,0,1
WH_109067,Rural,Large,West,Zone 5,2,0,2,5788,Rented,44,0,0,0,92,30,2009,6,0,A,3,14,8102,0,1
WH_109068,Rural,Mid,East,Zone 3,7,2,5,5354,Company Owned,24,0,0,1,119,24,2009,6,1,C,1,27,8106,0,1
WH_109069,Rural,Large,West,Zone 6,6,3,3,3735,Rented,60,0,0,1,130,30,2009,23,0,B+,5,23,26060,0,1
WH_109070,Rural,Mid,North,Zone 2,1,0,3,3535,Rented,17,0,1,1,84,33,2009,25,0,C,5,12,31110,0,1
WH_109071,Rural,Small,West,Zone 6,8,0,4,4539,Company Owned,51,0,0,0,209,15,2003,31,1,A,6,15,44060,0,0
WH_109072,Rural,Small,North,Zone 6,7,1,2,5446,Rented,66,0,0,0,123,23,2002,35,1,A+,3,13,47135,0,0
WH_109073,Rural,Mid,North,Zone 4,6,0,3,5405,Rented,49,0,0,1,206,25,2020,4,0,B+,1,26,5095,0,0
WH_109074,Rural,Large,North,Zone 5,7,0,2,4830,Company Owned,34,0,0,1,83,50,2020,5,1,C,2,17,6091,0,0
WH_109075,Rural,Mid,West,Zone 3,2,0,4,4393,Company Owned,26,1,0,1,79,29,2009,24,0,A,3,19,32083,0,1
WH_109076,Rural,Large,South,Zone 5,8,0,2,5195,Company Owned,51,1,0,1,92,32,2012,12,0,B,5,25,13102,0,0
WH_109077,Rural,Mid,West,Zone 2,0,0,4,5940,Company Owned,19,0,0,1,101,46,2009,19,0,C,2,12,25108,0,1
WH_109078,Rural,Large,West,Zone 6,7,0,4,4319,Rented,53,0,1,1,73,30,2011,17,1,A+,4,23,24100,0,0
WH_109079,Rural,Mid,North,Zone 3,1,4,2,4160,Rented,57,0,0,1,219,27,2009,25,0,C,3,19,31106,0,1
WH_109080,Rural,Large,North,Zone 6,8,2,2,4328,Rented,18,0,0,1,149,27,2009,23,1,A+,5,29,30142,0,1
WH_109081,Rural,Large,North,Zone 5,4,0,4,4354,Company Owned,16,0,0,0,107,36,2009,21,0,B,3,24,27128,0,0
WH_109082,Rural,Mid,South,Zone 2,4,0,2,4775,Company Owned,52,0,0,0,97,24,2012,18,1,A+,4,12,26141,0,0
WH_109083,Rural,Mid,West,Zone 4,1,1,3,7336,Company Owned,48,0,0,1,204,23,2009,11,0,B,1,26,13127,0,1
WH_109084,Rural,Mid,North,Zone 3,4,1,2,5851,Rented,21,0,0,1,267,32,2009,5,1,B,2,27,6106,0,1
WH_109085,Rural,Large,North,Zone 6,3,2,4,5439,Rented,24,0,0,0,111,18,2009,15,0,A,5,29,19124,0,1
WH_109086,Rural,Large,North,Zone 6,8,0,3,5389,Company Owned,58,1,0,1,200,26,2019,6,0,C,2,29,7077,0,0
WH_109087,Rural,Mid,South,Zone 3,5,0,3,7123,Rented,70,0,0,1,127,35,2022,5,0,B+,3,27,6069,0,0
WH_109088,Urban,Mid,South,Zone 2,1,2,2,3778,Company Owned,29,0,0,1,205,28,2009,18,0,A+,1,32,23075,0,1
WH_109089,Rural,Mid,North,Zone 3,8,0,2,3952,Rented,63,0,0,1,207,29,2011,15,0,B,2,19,18078,0,0
WH_109090,Rural,Small,West,Zone 6,1,1,3,5416,Company Owned,57,0,0,1,186,27,2009,19,0,B+,6,15,22130,0,1
WH_109091,Rural,Small,North,Zone 6,8,1,5,3887,Company Owned,49,0,0,1,103,29,2009,4,0,B+,6,9,4093,0,1
WH_109092,Rural,Mid,East,Zone 3,7,2,2,5038,Rented,44,0,0,1,126,26,2003,26,0,A,4,27,35085,0,0
WH_109093,Rural,Small,West,Zone 6,5,3,3,5184,Rented,29,0,1,0,130,31,2011,19,0,B,4,15,22143,0,0
WH_109094,Rural,Small,South,Zone 1,2,0,2,6314,Company Owned,29,0,0,0,134,21,2009,16,0,A,2,16,20108,0,1
WH_109095,Rural,Mid,North,Zone 3,4,0,2,5242,Company Owned,68,0,0,0,147,25,2013,14,0,A,4,19,19079,0,0
WH_109096,Rural,Large,North,Zone 5,8,0,2,5910,Company Owned,25,0,0,1,165,33,2016,12,0,B,1,17,15060,0,0
WH_109097,Rural,Small,North,Zone 6,8,0,2,4270,Company Owned,49,0,0,1,78,27,2009,27,1,B,3,13,32139,0,1
WH_109098,Rural,Small,South,Zone 1,1,0,2,4525,Rented,19,0,0,0,105,18,2009,0,0,Unrated,0,30,5151,1,1
WH_109099,Rural,Mid,West,Zone 3,2,0,5,4408,Rented,23,0,0,1,128,35,2009,29,0,B,2,19,36068,0,1
WH_109100,Rural,Mid,North,Zone 4,1,0,2,4678,Company Owned,70,0,0,1,81,33,2009,11,0,A,3,26,15121,0,1
WH_109101,Rural,Small,West,Zone 6,0,0,2,4557,Company Owned,28,0,0,1,102,31,2009,33,0,B+,6,15,41082,0,1
WH_109102,Rural,Mid,South,Zone 4,4,0,3,4780,Company Owned,64,1,0,1,270,28,2002,27,0,B+,2,26,33088,0,0
WH_109103,Rural,Large,North,Zone 6,3,0,3,4603,Rented,29,0,0,1,79,30,2004,37,1,A+,5,28,52089,0,0
WH_109104,Urban,Mid,West,Zone 3,0,0,5,3731,Company Owned,65,1,0,1,106,36,2009,24,0,B+,6,19,27088,0,1
WH_109105,Rural,Small,West,Zone 1,7,2,2,7172,Company Owned,15,0,0,1,115,42,2010,18,0,B,2,30,20055,0,0
WH_109106,Urban,Large,West,Zone 6,6,0,4,4283,Rented,69,0,0,0,87,20,2016,16,0,B,2,23,20125,0,0
WH_109107,Rural,Mid,West,Zone 2,4,0,2,5206,Rented,62,0,0,0,205,22,2015,21,1,A+,3,12,31126,0,0
WH_109108,Rural,Large,North,Zone 5,4,0,3,4061,Rented,48,0,0,0,82,23,2014,15,0,A,5,24,21098,0,0
WH_109109,Rural,Mid,South,Zone 4,3,0,2,3868,Rented,34,0,0,1,211,29,2019,9,0,B+,2,26,11088,0,0
WH_109110,Rural,Mid,North,Zone 4,0,3,3,5899,Company Owned,57,1,1,1,129,35,2009,23,0,C,2,26,29142,0,1
WH_109111,Rural,Small,South,Zone 1,1,1,2,3716,Company Owned,51,0,0,1,171,28,2009,25,0,C,2,21,32121,0,1
WH_109112,Urban,Mid,West,Zone 2,2,0,2,5176,Company Owned,48,0,0,0,204,45,2009,30,0,A,4,1,40102,0,1
WH_109113,Rural,Large,West,Zone 5,6,0,4,4448,Rented,41,0,0,1,121,31,2013,10,1,A+,1,14,13108,0,0
WH_109114,Rural,Large,West,Zone 6,5,2,4,5363,Company Owned,38,0,0,1,236,32,2009,16,0,A,3,6,20110,0,1
WH_109115,Rural,Small,South,Zone 6,1,1,2,4309,Company Owned,54,0,0,1,156,29,2009,15,0,C,3,9,19117,0,1
WH_109116,Urban,Mid,West,Zone 4,8,1,4,4719,Company Owned,24,0,0,1,151,28,1997,31,1,A+,6,26,41143,0,0
WH_109117,Rural,Large,South,Zone 5,4,0,2,4194,Company Owned,68,0,0,1,203,40,2016,11,0,C,4,14,14072,0,0
WH_109118,Urban,Large,North,Zone 5,1,1,2,5375,Rented,22,0,0,1,241,37,2009,19,0,A,3,24,25070,0,1
WH_109119,Rural,Small,North,Zone 1,7,4,4,5263,Company Owned,17,0,0,1,195,38,2017,6,0,A,4,21,8086,0,0
WH_109120,Rural,Large,North,Zone 5,5,1,2,5511,Company Owned,70,0,0,0,94,24,2007,17,1,A+,3,10,22102,0,0
WH_109121,Rural,Mid,West,Zone 3,0,0,2,4361,Company Owned,59,0,0,1,231,29,2009,13,0,B,1,19,16064,0,1
WH_109122,Urban,Mid,South,Zone 3,6,2,2,4639,Company Owned,54,0,0,1,62,40,2009,7,1,C,4,19,9105,0,1
WH_109123,Rural,Small,East,Zone 6,6,1,5,4567,Rented,66,0,0,1,165,30,2007,31,0,B,2,15,37150,0,0
WH_109124,Rural,Mid,South,Zone 2,8,1,2,4419,Rented,16,0,1,0,132,24,2009,23,1,A+,2,32,31122,0,0
WH_109125,Rural,Mid,South,Zone 4,6,0,4,3612,Company Owned,50,1,1,1,129,29,2016,10,0,B,2,20,13080,0,0
WH_109126,Rural,Mid,South,Zone 3,0,0,3,5150,Rented,15,0,0,1,156,33,2009,23,0,A,5,27,30150,0,1
WH_109127,Rural,Small,North,Zone 6,4,2,3,5103,Rented,56,0,0,0,174,20,2009,6,0,B+,1,9,7076,0,1
WH_109128,Rural,Mid,West,Zone 3,1,1,3,5326,Company Owned,18,0,0,0,257,26,2009,17,0,C,3,19,21092,0,1
WH_109129,Rural,Mid,North,Zone 4,3,0,4,4611,Company Owned,68,0,0,0,136,23,2015,19,0,B,6,26,23124,0,0
WH_109130,Rural,Large,North,Zone 5,5,1,3,4380,Company Owned,65,0,0,1,89,29,2009,23,0,C,6,17,29148,0,1
WH_109131,Rural,Mid,South,Zone 2,7,3,4,4747,Rented,21,0,0,1,190,31,2014,11,0,C,6,32,14106,0,0
WH_109132,Rural,Mid,West,Zone 2,6,1,4,5213,Company Owned,63,0,0,1,249,33,2006,19,1,B,6,1,23085,0,0
WH_109133,Rural,Large,North,Zone 5,7,3,2,5317,Rented,41,0,0,0,167,18,2009,6,0,B+,1,24,7096,0,1
WH_109134,Rural,Mid,South,Zone 2,0,0,4,4509,Company Owned,17,0,0,1,126,26,2009,19,0,B+,2,32,23061,0,1
WH_109135,Rural,Mid,West,Zone 3,7,0,3,4295,Company Owned,52,0,0,0,257,31,2010,16,1,B,6,19,21085,0,0
WH_109136,Rural,Large,West,Zone 6,7,0,5,7536,Company Owned,49,0,0,1,87,37,2011,22,1,B,4,23,29075,0,0
WH_109137,Rural,Mid,North,Zone 2,1,0,3,4132,Rented,25,0,0,0,264,37,2009,12,0,A+,3,22,17091,0,1
WH_109138,Rural,Small,South,Zone 1,1,0,4,4852,Rented,38,0,0,0,223,20,2009,0,0,Unrated,0,16,5144,1,1
WH_109139,Rural,Small,North,Zone 1,4,2,3,6298,Rented,39,0,0,0,180,29,2002,28,0,C,2,16,37101,0,0
WH_109140,Rural,Small,North,Zone 6,7,4,3,4465,Company Owned,24,0,0,1,94,29,2007,21,1,A+,3,8,28102,0,0
WH_109141,Rural,Mid,South,Zone 4,3,0,2,6199,Company Owned,41,0,0,1,120,35,2009,16,0,B,6,26,18100,0,1
WH_109142,Rural,Mid,North,Zone 4,7,3,2,4546,Company Owned,44,0,0,1,245,29,2009,5,1,B+,2,26,6126,0,1
WH_109143,Rural,Large,North,Zone 6,5,0,4,4689,Company Owned,49,0,0,1,192,29,2021,4,0,B+,3,28,5129,0,0
WH_109144,Rural,Large,North,Zone 6,0,2,3,5104,Company Owned,43,0,0,0,258,23,2009,6,0,B+,3,4,7130,0,1
WH_109145,Rural,Mid,West,Zone 4,2,5,2,5143,Company Owned,25,0,0,1,240,38,2009,7,0,A+,6,11,9103,0,1
WH_109146,Rural,Large,North,Zone 5,6,0,2,5753,Rented,22,0,0,1,243,29,2018,13,1,A+,4,10,19066,0,0
WH_109147,Rural,Large,North,Zone 6,1,0,3,5444,Rented,27,0,0,1,190,23,2009,18,0,A,6,28,22142,0,1
WH_109148,Rural,Small,South,Zone 1,4,0,2,5315,Company Owned,31,0,0,1,255,33,2010,17,0,B+,3,21,21086,0,0
WH_109149,Rural,Mid,North,Zone 3,3,2,3,4213,Company Owned,44,0,0,0,135,33,2019,6,1,A,2,27,8104,0,0
WH_109150,Rural,Large,North,Zone 6,4,1,2,5071,Company Owned,67,0,0,1,113,27,1999,23,0,A,2,23,31061,0,0
WH_109151,Rural,Mid,West,Zone 3,3,5,3,5514,Company Owned,55,0,0,1,224,24,2009,14,0,B+,4,19,17109,0,1
WH_109152,Rural,Mid,South,Zone 4,6,0,4,6130,Rented,16,0,0,1,183,28,2001,24,0,B,4,26,27071,0,0
WH_109153,Rural,Mid,South,Zone 4,5,0,3,4311,Company Owned,64,1,1,0,194,31,2009,9,0,C,3,26,12109,0,1
WH_109154,Rural,Small,West,Zone 6,2,0,4,5343,Company Owned,50,1,0,1,84,31,2009,20,0,A+,4,9,26079,0,1
WH_109155,Urban,Large,South,Zone 6,0,2,3,4531,Company Owned,48,0,0,1,118,30,2009,6,0,B,1,29,7098,0,1
WH_109156,Rural,Large,North,Zone 6,6,1,6,4824,Company Owned,31,0,0,1,74,35,2002,22,1,B,4,28,27116,0,0
WH_109157,Rural,Small,South,Zone 6,7,0,2,5018,Company Owned,54,0,0,0,128,28,2019,12,0,B,3,15,14075,0,0
WH_109158,Urban,Large,North,Zone 5,0,0,4,4619,Rented,29,0,0,0,244,20,2009,38,0,C,6,14,52096,0,1
WH_109159,Rural,Large,North,Zone 6,6,0,5,4601,Company Owned,58,0,0,1,252,24,2010,21,0,B+,4,28,26064,0,0
WH_109160,Rural,Mid,South,Zone 4,5,1,2,6032,Company Owned,33,0,0,1,158,32,2000,30,0,B+,6,26,36082,0,0
WH_109161,Rural,Small,South,Zone 6,5,4,2,4404,Company Owned,44,0,0,1,173,27,2015,14,0,B+,5,9,16129,0,0
WH_109162,Rural,Large,North,Zone 6,3,1,2,5177,Company Owned,32,0,0,1,129,25,2011,17,0,A,4,4,23145,0,0
WH_109163,Rural,Mid,South,Zone 2,4,0,3,4630,Rented,19,0,0,0,69,23,2002,33,1,A,3,1,44068,0,0
WH_109164,Rural,Mid,West,Zone 4,6,1,4,5303,Company Owned,54,0,0,1,64,26,2022,6,0,C,3,11,7073,0,0
WH_109165,Rural,Mid,South,Zone 4,4,2,2,6068,Company Owned,16,0,0,1,96,20,2009,14,1,C,3,26,19104,0,1
WH_109166,Rural,Small,North,Zone 6,0,1,2,4697,Rented,62,0,0,1,68,31,2009,23,0,C,3,15,30138,0,1
WH_109167,Rural,Mid,West,Zone 3,4,1,4,4067,Rented,51,0,0,1,181,33,2009,4,0,A,2,19,5128,0,1
WH_109168,Rural,Large,North,Zone 5,5,0,2,5191,Rented,51,0,0,1,113,30,2010,19,1,B,4,17,22135,0,0
WH_109169,Rural,Mid,West,Zone 3,1,1,4,4932,Company Owned,28,0,0,1,187,29,2009,20,0,A,3,19,26121,0,1
WH_109170,Rural,Large,South,Zone 5,8,0,2,8085,Rented,62,0,0,1,205,30,2017,11,1,A+,2,10,16114,0,0
WH_109171,Rural,Large,North,Zone 5,1,4,3,4670,Company Owned,38,0,0,1,109,29,2009,10,0,A+,2,5,13065,0,1
WH_109172,Rural,Large,North,Zone 5,4,0,2,5353,Company Owned,19,0,0,1,104,38,2007,24,0,A,5,24,30114,0,0
WH_109173,Rural,Large,South,Zone 5,8,0,2,5319,Company Owned,31,0,0,1,74,30,2010,17,1,A+,2,25,24121,0,0
WH_109174,Rural,Large,North,Zone 5,8,0,2,4678,Company Owned,53,0,0,1,270,30,2000,24,0,B,2,14,29125,0,0
WH_109175,Rural,Mid,South,Zone 4,0,0,2,5133,Company Owned,20,0,0,1,63,35,2009,24,0,A+,5,26,30104,0,1
WH_109176,Rural,Mid,North,Zone 2,6,1,4,5629,Rented,17,0,0,1,219,28,2009,12,1,B,6,12,14088,0,1
WH_109177,Rural,Mid,West,Zone 4,8,0,2,7518,Company Owned,54,0,0,1,62,34,2000,30,0,B,5,11,36126,0,0
WH_109178,Rural,Small,West,Zone 6,8,0,4,5240,Rented,62,0,0,0,89,23,2019,5,0,B,2,15,6107,0,0
WH_109179,Rural,Small,North,Zone 6,7,0,2,5527,Company Owned,47,0,0,1,139,39,1998,23,1,C,5,9,32126,0,0
WH_109180,Rural,Large,North,Zone 6,5,0,2,4670,Company Owned,58,0,0,1,125,27,2009,22,0,B+,4,28,26141,0,1
WH_109181,Rural,Large,North,Zone 6,6,0,2,5289,Company Owned,63,0,0,1,182,44,2010,20,1,C,5,28,28094,0,0
WH_109182,Rural,Mid,West,Zone 3,8,0,5,4449,Company Owned,21,0,0,1,113,32,2009,18,0,C,5,19,22115,0,1
WH_109183,Rural,Mid,South,Zone 2,3,0,2,5439,Company Owned,36,0,0,1,158,28,2000,26,0,A,4,32,36079,0,0
WH_109184,Rural,Large,West,Zone 5,8,0,2,4990,Company Owned,29,0,0,0,210,33,2009,8,1,A,4,10,11127,0,1
WH_109185,Rural,Mid,North,Zone 2,6,0,6,4710,Rented,57,0,0,1,123,26,2004,35,0,B+,6,12,44129,0,0
WH_109186,Urban,Mid,South,Zone 2,7,1,2,5077,Rented,44,0,0,1,97,34,2001,24,0,B,6,32,29146,0,0
WH_109187,Rural,Mid,North,Zone 2,0,0,3,6830,Rented,53,0,0,1,100,26,2009,5,0,C,3,12,6093,0,1
WH_109188,Rural,Large,North,Zone 6,3,0,3,5547,Company Owned,23,0,0,1,205,26,2001,32,0,A,5,7,41066,0,0
WH_109189,Rural,Large,North,Zone 6,8,0,2,3822,Rented,22,0,0,0,69,17,1998,24,1,C,2,28,31058,0,0
WH_109190,Rural,Mid,South,Zone 3,4,0,3,5879,Company Owned,19,1,0,1,240,35,1998,25,0,B,2,27,29150,0,0
WH_109191,Rural,Mid,South,Zone 4,0,1,2,4588,Rented,24,0,0,1,90,34,2009,18,0,B+,6,26,21103,0,1
WH_109192,Urban,Mid,South,Zone 2,6,0,2,5343,Rented,34,0,0,0,271,15,2000,23,0,C,5,32,31076,0,0
WH_109193,Rural,Small,West,Zone 6,4,0,4,5434,Company Owned,39,0,0,1,153,30,2007,24,0,C,3,15,30105,0,0
WH_109194,Rural,Mid,North,Zone 3,5,3,3,4553,Rented,54,0,0,0,106,32,2015,12,1,B,2,27,14107,0,0
WH_109195,Urban,Large,West,Zone 5,2,2,4,4553,Rented,65,0,0,0,227,21,2009,18,0,B,5,14,21122,0,1
WH_109196,Rural,Large,North,Zone 6,1,1,4,4451,Company Owned,24,0,0,1,240,30,2009,5,0,B,2,23,6104,0,1
WH_109197,Rural,Large,South,Zone 5,0,0,3,5933,Rented,47,0,0,0,132,16,2009,5,0,B,2,25,6081,0,1
WH_109198,Rural,Large,North,Zone 5,2,0,2,4866,Rented,17,0,0,0,170,28,2009,19,0,A,2,14,25090,0,1
WH_109199,Rural,Large,West,Zone 5,1,0,5,3101,Rented,22,0,0,1,242,41,2009,4,0,B+,3,14,5108,0,1
WH_109200,Rural,Large,South,Zone 6,5,0,2,4197,Company Owned,28,0,0,1,182,27,1998,25,0,C,3,23,32068,0,0
WH_109201,Rural,Mid,North,Zone 4,7,0,3,5315,Company Owned,61,0,0,0,251,23,2009,16,0,B+,2,26,19143,0,0
WH_109202,Rural,Small,South,Zone 6,2,0,2,5052,Company Owned,21,1,1,1,171,30,2009,21,0,B+,6,2,27138,0,1
WH_109203,Rural,Small,South,Zone 6,4,0,1,4981,Rented,36,0,0,0,86,18,2001,26,0,B+,2,9,31148,0,0
WH_109204,Rural,Mid,West,Zone 4,3,0,5,4447,Company Owned,42,0,0,1,186,28,1996,37,1,B,5,11,48133,0,0
WH_109205,Rural,Large,North,Zone 6,7,1,3,3381,Company Owned,37,0,0,1,88,29,2010,16,1,A,5,23,21111,0,0
WH_109206,Rural,Large,West,Zone 5,1,0,4,4149,Rented,16,1,0,1,140,29,2009,10,0,A+,4,10,13075,0,1
WH_109207,Rural,Mid,West,Zone 4,0,0,5,3579,Rented,47,0,0,0,155,21,2009,18,0,A,4,11,25079,0,1
WH_109208,Rural,Mid,North,Zone 4,2,1,2,4788,Company Owned,62,0,0,1,137,26,2009,15,0,B+,5,26,18102,0,1
WH_109209,Rural,Mid,West,Zone 4,6,0,4,3365,Rented,61,0,0,0,260,18,2003,31,0,B+,5,11,38087,0,0
WH_109210,Rural,Small,East,Zone 6,4,0,5,4463,Rented,24,0,0,0,128,25,2005,24,0,A,4,15,30148,0,0
WH_109211,Urban,Small,North,Zone 1,3,2,2,5984,Company Owned,28,0,0,1,264,38,2009,5,0,C,6,3,7101,0,1
WH_109212,Rural,Large,North,Zone 6,1,0,4,4607,Rented,61,0,0,0,211,31,2009,20,1,B+,6,28,25113,0,1
WH_109213,Urban,Large,North,Zone 5,5,0,2,5293,Rented,38,0,0,0,144,12,1999,29,1,A+,5,17,40122,0,0
WH_109214,Rural,Large,South,Zone 5,2,1,2,3843,Company Owned,24,0,0,1,255,27,2009,17,1,B+,6,14,20056,0,1
WH_109215,Rural,Mid,South,Zone 2,6,0,4,5418,Company Owned,62,0,0,1,163,45,2021,0,0,Unrated,0,32,6147,1,0
WH_109216,Rural,Mid,South,Zone 2,2,3,3,3752,Rented,46,0,0,0,215,17,2009,20,0,B+,6,32,23082,0,1
WH_109217,Rural,Small,West,Zone 6,6,0,4,4220,Rented,22,0,0,0,159,24,2009,15,1,A+,4,8,22135,0,0
WH_109218,Rural,Large,West,Zone 6,1,0,2,5024,Rented,42,0,0,1,65,25,2009,30,0,B+,5,23,37083,0,1
WH_109219,Rural,Mid,North,Zone 4,3,1,2,4891,Company Owned,33,0,0,1,140,24,2005,33,0,B,5,26,39102,0,0
WH_109220,Rural,Large,West,Zone 5,1,1,2,5610,Rented,30,0,0,1,166,37,2009,7,0,B+,1,14,8082,0,1
WH_109221,Rural,Small,West,Zone 6,4,0,4,4451,Company Owned,22,0,0,1,260,26,2005,33,0,C,5,15,44143,0,0
WH_109222,Rural,Mid,West,Zone 4,3,0,5,2461,Rented,40,0,0,0,253,39,1997,22,0,C,6,26,30083,0,0
WH_109223,Rural,Mid,North,Zone 3,8,0,3,4944,Rented,58,0,0,0,124,24,1999,25,0,A,3,27,31064,0,0
WH_109224,Rural,Large,West,Zone 5,1,1,3,5188,Company Owned,62,0,0,1,82,33,2009,20,0,A,6,14,26072,0,1
WH_109225,Rural,Small,West,Zone 1,3,2,4,4739,Rented,33,0,0,1,55,30,2009,8,1,A,1,21,12094,0,1
WH_109226,Rural,Mid,West,Zone 4,4,0,3,4774,Company Owned,18,1,0,1,94,29,1998,30,1,A+,4,26,42124,0,0
WH_109227,Rural,Mid,North,Zone 2,3,0,2,4746,Company Owned,45,0,1,1,225,28,2016,6,0,C,2,12,8061,0,0
WH_109228,Rural,Mid,South,Zone 4,2,0,2,4933,Rented,40,0,0,0,201,17,2009,33,0,A,3,26,45085,0,1
WH_109229,Rural,Small,West,Zone 1,5,1,2,5788,Rented,63,0,0,1,60,22,2022,5,0,B,2,30,6127,0,0
WH_109230,Rural,Small,South,Zone 6,8,0,2,4072,Company Owned,66,0,0,1,68,32,2014,10,1,A+,5,2,14074,0,0
