Ware_house_ID,split,breakdown_risk,product_wg_ton,storage_issue_reported_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_115817,train,Not High Risk,8125,6,8,19,0,2017,41,229,3,6159,44,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0
WH_115818,test,Not High Risk,6125,0,4,14,0,2022,25,126,3,4663,15,1,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,1
WH_115819,train,Not High Risk,7084,6,0,9,0,2009,27,70,7,4850,31,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0
WH_115820,train,Not High Risk,34067,28,1,13,0,2009,27,240,2,6160,32,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
WH_115821,train,Not High Risk,5080,4,0,14,2,2009,25,257,3,4261,18,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1
WH_115822,train,Not High Risk,21088,15,4,27,0,2016,27,237,2,6110,64,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
WH_115823,train,Not High Risk,22066,17,4,15,1,2012,28,158,4,6298,66,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
WH_115824,train,High Risk,29112,23,1,27,0,2009,32,143,4,4304,26,1,0,1,0,0,1,5,2,0,0,0,0,0,0,0,1,0,0
WH_115825,train,High Risk,31090,26,4,9,4,2009,26,197,2,4358,28,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0
WH_115826,train,High Risk,8098,7,7,29,3,2009,27,103,2,4519,68,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_115827,train,High Risk,30111,22,5,5,1,2012,39,231,3,4410,59,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_115828,train,High Risk,18096,15,7,29,3,2009,27,241,4,4530,38,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_115829,train,Not High Risk,17103,13,8,26,3,2014,27,171,2,4851,67,1,1,0,1,0,0,5,2,0,0,0,0,0,0,0,0,1,0
WH_115830,train,Not High Risk,24108,21,5,12,5,2009,28,181,4,3611,57,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_115831,train,High Risk,14111,11,3,11,1,2009,28,136,5,4129,53,0,1,1,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_115832,train,Not High Risk,31108,22,5,11,0,2002,36,237,2,5201,41,1,1,0,0,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_115833,test,Not High Risk,31138,26,5,11,3,1996,36,194,5,3943,31,1,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_115834,train,Not High Risk,31123,23,3,26,0,2007,23,96,8,3929,40,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0
WH_115835,train,Not High Risk,12083,9,8,25,0,2014,23,250,2,4670,64,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_115836,train,High Risk,25116,19,7,2,0,2010,39,182,1,4843,27,1,1,0,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0
WH_115837,train,High Risk,39098,30,7,19,1,1998,21,62,3,4435,26,1,1,1,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0
WH_115838,train,Not High Risk,26149,21,1,28,0,2009,30,139,4,4180,43,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_115839,train,Not High Risk,43145,33,0,17,0,2009,34,123,4,5008,15,1,0,1,0,0,1,4,3,1,1,0,0,0,0,0,0,0,1
WH_115840,train,Not High Risk,14144,10,0,25,0,2009,34,60,2,3046,32,0,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,1
WH_115841,train,Not High Risk,17150,14,6,23,0,2005,19,140,3,4473,43,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_115842,train,High Risk,29140,25,6,19,1,2004,21,117,2,4694,15,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0
WH_115843,train,Not High Risk,20145,16,5,32,1,2010,26,156,3,7184,29,1,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0
WH_115844,train,Not High Risk,42126,31,7,28,0,2003,23,144,6,6508,55,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_115845,train,Not High Risk,8118,6,6,12,5,2009,28,136,4,4977,44,0,1,0,0,0,1,2,2,0,1,0,1,0,0,1,0,0,0
WH_115846,train,Not High Risk,17063,14,2,2,1,2009,22,199,4,5638,45,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0
WH_115847,train,High Risk,16115,14,4,26,0,2008,22,147,1,7527,15,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,0
WH_115848,train,Not High Risk,40087,31,6,5,0,2005,29,154,4,6457,42,1,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,1
WH_115849,train,High Risk,46107,37,0,26,0,2009,24,200,2,6154,52,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0
WH_115850,test,High Risk,44134,34,2,27,1,2009,30,128,4,4313,28,1,0,1,1,0,1,4,2,0,0,0,0,0,0,0,1,0,0
WH_115851,train,High Risk,32067,26,4,29,0,2000,35,189,3,4826,25,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_115852,train,Not High Risk,23114,18,0,2,1,2009,44,236,2,3893,70,1,0,0,0,0,1,4,1,0,1,0,1,0,0,0,0,0,0
WH_115853,train,High Risk,30079,23,6,26,0,1998,27,189,3,4644,44,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
WH_115854,train,Not High Risk,32136,25,6,14,1,1999,35,94,4,5335,42,1,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1
WH_115855,train,Not High Risk,31100,24,0,19,0,2009,21,217,2,6148,24,1,0,0,0,0,1,4,2,0,0,0,1,0,0,0,1,0,0
WH_115856,train,Not High Risk,5129,5,0,13,5,2009,32,190,3,4764,67,1,0,1,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0
WH_115857,train,Not High Risk,34143,26,2,12,0,2009,25,99,3,4346,61,0,1,0,0,0,1,5,2,0,1,0,1,0,0,1,0,0,0
WH_115858,train,High Risk,34079,26,3,9,0,1997,27,146,4,4453,42,1,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0
WH_115859,train,High Risk,35112,26,1,29,0,2009,29,146,2,5715,69,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_115860,test,High Risk,15136,12,0,12,1,2009,33,198,2,5182,57,1,0,0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0
WH_115861,train,Not High Risk,43124,32,7,26,4,2002,30,171,3,4434,67,1,1,0,0,0,0,5,2,0,1,0,0,1,0,0,0,1,0
WH_115862,train,High Risk,34095,27,2,21,0,2009,29,173,4,4326,57,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
WH_115863,train,Not High Risk,19119,14,7,26,1,2019,24,139,2,4639,43,0,1,0,0,0,0,5,2,0,1,0,1,0,0,0,0,1,0
WH_115864,train,Not High Risk,16078,12,0,21,1,2009,35,90,2,4485,38,0,0,0,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0
WH_115865,train,Not High Risk,17134,14,3,26,0,2009,34,179,3,4298,59,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0
WH_115866,train,High Risk,24065,18,0,11,0,2009,34,55,4,5041,46,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0
WH_115867,train,High Risk,7077,5,5,10,1,2009,26,203,4,3880,70,0,1,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_115868,train,Not High Risk,20068,15,4,28,1,2009,43,189,3,4531,38,1,1,0,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0
WH_115869,test,Not High Risk,20138,15,6,12,4,2009,46,203,2,4824,47,1,1,0,1,0,1,5,2,0,0,0,0,0,0,1,0,0,0
WH_115870,train,High Risk,23069,19,7,22,3,2009,32,146,2,4564,15,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_115871,train,Not High Risk,8075,6,2,28,0,2009,37,256,4,5098,25,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_115872,train,Not High Risk,19115,15,1,13,2,2009,28,107,2,4981,27,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0
WH_115873,train,High Risk,27075,23,0,26,2,2009,24,265,1,6111,47,1,0,0,0,0,1,3,2,1,1,0,1,0,0,0,0,1,0
WH_115874,train,High Risk,26082,20,7,14,0,2005,30,202,2,5656,26,1,1,1,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1
WH_115875,test,High Risk,15101,13,7,27,3,2009,30,176,2,5666,20,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0
WH_115876,train,High Risk,5146,4,1,29,1,2009,24,218,5,7561,20,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0
WH_115877,train,Not High Risk,8148,6,4,26,2,2009,20,67,2,4390,55,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
WH_115878,train,Not High Risk,29144,25,1,23,0,2009,23,125,3,2866,17,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_115879,train,High Risk,23064,19,7,10,0,2008,29,73,2,6772,40,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1
WH_115880,train,Not High Risk,28089,24,5,12,0,1997,30,108,3,5137,22,1,1,0,0,0,0,3,2,0,1,0,0,1,0,1,0,0,0
WH_115881,train,Not High Risk,27137,21,6,11,0,2009,23,240,3,6309,19,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_115882,train,High Risk,41124,34,8,19,1,1996,30,151,2,4571,18,1,1,1,0,0,0,3,2,0,0,0,1,0,0,0,1,0,0
WH_115883,test,Not High Risk,11101,9,5,32,1,2017,30,94,5,4089,26,1,0,0,0,0,0,3,2,0,1,0,1,0,0,1,0,0,0
WH_115884,train,High Risk,27097,24,0,26,0,2009,23,255,2,5327,50,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,1,0
WH_115885,train,High Risk,33087,27,3,27,2,2009,17,91,2,4190,23,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0
WH_115886,train,High Risk,14059,10,5,21,1,2013,22,200,2,5152,49,1,1,0,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0
WH_115887,train,High Risk,22068,17,0,16,0,2009,28,67,2,4631,21,0,0,0,0,0,1,5,1,0,0,0,1,0,1,0,0,0,0
WH_115888,train,Not High Risk,6063,0,5,31,2,2022,21,60,2,5366,61,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
WH_115889,train,Not High Risk,16150,13,1,32,0,2009,19,129,4,4753,18,0,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_115890,test,Not High Risk,21137,19,8,7,0,2012,34,158,2,5275,58,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
WH_115891,test,Not High Risk,7126,5,0,27,1,2009,41,262,4,5422,65,1,0,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0
WH_115892,train,High Risk,32056,25,7,32,0,2006,32,190,2,5550,27,1,1,0,0,0,0,5,2,0,0,0,1,0,0,1,0,0,0
WH_115893,train,Not High Risk,31088,24,8,24,1,2010,23,144,2,4947,26,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_115894,train,Not High Risk,25113,19,1,28,1,2009,61,57,4,5120,20,1,0,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,0
WH_115895,train,Not High Risk,17079,13,5,27,1,2009,32,210,2,6573,44,1,1,0,0,0,1,5,2,0,1,0,0,0,0,0,1,0,0
WH_115896,test,Not High Risk,31094,24,4,9,0,2000,42,112,4,4670,58,1,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0
WH_115897,test,Not High Risk,27105,22,7,11,0,2009,30,183,2,5922,57,1,0,0,1,0,1,4,2,0,0,0,1,0,0,0,0,1,0
WH_115898,test,Not High Risk,19104,14,3,29,1,2000,40,238,2,6170,44,1,1,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,0
WH_115899,test,High Risk,31071,23,7,17,0,2010,24,202,1,5061,41,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1
WH_115900,train,Not High Risk,22118,17,0,3,1,2009,40,150,3,4003,22,1,0,0,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0
WH_115901,train,Not High Risk,29140,21,4,29,0,2009,43,62,4,4023,55,0,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0
WH_115902,test,Not High Risk,20103,15,1,26,0,2009,27,99,2,4170,56,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0
WH_115903,train,High Risk,26103,22,1,32,1,2009,33,255,3,4710,55,1,0,0,0,0,1,2,2,0,1,0,1,0,0,1,0,0,0
WH_115904,train,High Risk,37102,31,7,14,2,1999,26,161,2,6778,67,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1
WH_115905,train,Not High Risk,5123,4,4,31,1,2009,34,256,9,4037,49,1,0,0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,0
WH_115906,train,Not High Risk,24090,19,6,27,0,2009,42,108,3,4525,34,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0
WH_115907,test,High Risk,40060,33,1,19,0,2009,28,189,2,3772,57,1,0,0,0,0,1,3,2,0,0,0,1,0,0,0,1,0,0
WH_115908,test,Not High Risk,7149,0,3,17,0,2023,35,234,2,5261,31,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1
WH_115909,train,High Risk,40130,30,1,22,0,2009,28,65,3,5922,23,1,0,0,1,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_115910,test,High Risk,16084,13,1,14,0,2009,25,116,5,3692,60,0,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0,0,1
WH_115911,train,Not High Risk,10121,8,3,27,2,2009,22,245,5,4878,60,1,0,0,1,0,1,3,2,0,0,1,0,0,0,0,1,0,0
WH_115912,train,Not High Risk,40065,30,3,19,0,2000,20,220,4,4091,23,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0
WH_115913,test,Not High Risk,18149,16,0,10,0,2009,42,57,2,4209,46,1,0,0,1,0,1,3,3,0,0,0,1,0,0,0,0,0,1
WH_115914,train,Not High Risk,16130,12,5,23,2,2009,34,163,3,4179,37,1,1,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0
WH_115915,train,High Risk,33108,26,5,9,2,2002,33,145,2,5239,57,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
WH_115916,test,Not High Risk,35114,28,8,23,0,2001,30,265,3,4618,31,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_115917,train,High Risk,34071,25,2,32,0,2009,23,195,2,3912,61,1,0,0,0,0,1,4,2,0,0,0,1,0,0,1,0,0,0
WH_115918,train,High Risk,12077,9,5,15,1,2009,17,156,4,5675,58,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
WH_115919,test,Not High Risk,6101,4,7,10,0,2021,19,157,2,4749,37,1,1,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1
WH_115920,train,Not High Risk,33089,24,3,26,0,1999,23,163,2,4269,49,1,1,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,0
WH_115921,train,High Risk,23112,18,7,26,0,2015,29,135,4,4476,29,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0
WH_115922,train,Not High Risk,55112,39,1,10,0,2009,45,161,2,3788,66,1,1,0,1,0,1,5,3,0,0,0,1,0,0,0,0,0,1
WH_115923,test,High Risk,21139,16,5,14,2,2009,30,215,2,4476,36,1,1,1,0,0,1,5,3,0,1,0,0,0,0,0,0,0,1
WH_115924,test,Not High Risk,19096,14,1,29,0,2009,30,131,2,3695,18,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
WH_115925,train,High Risk,23058,16,7,3,0,2008,22,252,3,6206,42,1,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0
WH_115926,test,Not High Risk,29136,22,7,11,0,2012,29,132,3,5032,59,1,1,0,0,0,0,5,2,0,1,0,0,1,0,0,0,1,0
WH_115927,test,High Risk,50136,37,3,23,0,2007,32,263,2,5941,45,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_115928,test,High Risk,18150,14,2,18,0,2009,17,213,4,5230,60,0,1,0,0,0,1,4,2,1,1,0,0,0,0,1,0,0,0
WH_115929,train,Not High Risk,33113,25,3,19,0,2004,31,236,3,4852,67,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0
WH_115930,train,High Risk,29091,19,1,26,0,2009,27,94,4,3863,32,1,1,0,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0
WH_115931,train,Not High Risk,8141,0,6,6,2,2022,30,111,4,4126,61,1,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0
WH_115932,train,Not High Risk,10081,7,4,17,0,2020,30,258,3,4792,37,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,1
WH_115933,train,Not High Risk,27072,21,8,26,2,2009,32,124,3,3877,29,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_115934,train,High Risk,29118,25,8,9,2,2009,34,67,2,6149,26,1,0,0,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0
WH_115935,train,Not High Risk,37089,29,0,23,0,2009,24,195,3,5480,66,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0
WH_115936,train,High Risk,27072,21,0,6,0,2009,29,264,2,4430,31,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0
WH_115937,train,Not High Risk,23065,18,3,29,0,2010,21,133,3,5998,53,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
WH_115938,train,High Risk,29075,25,7,15,1,2007,30,259,2,5539,57,1,0,0,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0
WH_115939,train,High Risk,26110,21,1,13,1,2009,26,98,4,4710,67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
WH_115940,test,High Risk,28114,24,2,28,1,2009,20,208,2,5900,69,1,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0
WH_115941,train,Not High Risk,29096,21,3,25,0,2013,20,204,4,7028,56,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_115942,train,Not High Risk,8128,7,0,32,3,2009,34,165,3,5386,23,1,0,0,0,0,1,3,2,0,0,0,1,0,0,1,0,0,0
WH_115943,train,High Risk,11102,9,3,6,3,2009,48,121,4,4850,35,1,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0
WH_115944,train,Not High Risk,27065,20,0,1,0,2009,32,232,2,6131,35,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0
WH_115945,train,High Risk,18085,15,8,17,1,2009,21,122,2,4297,67,1,1,0,1,0,1,3,3,0,1,0,0,0,0,0,0,0,1
WH_115946,train,Not High Risk,30068,23,5,23,3,2009,43,169,2,4878,42,1,1,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,0
WH_115947,train,High Risk,42102,32,0,32,0,2009,28,177,2,4306,28,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_115948,train,High Risk,12123,10,7,19,2,2009,36,183,3,4541,61,1,1,0,0,0,1,3,2,0,0,0,0,1,0,0,1,0,0
WH_115949,train,High Risk,50128,37,7,1,0,1998,28,248,2,6863,41,1,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0
WH_115950,train,High Risk,27083,23,4,19,0,2007,31,136,4,3467,68,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0
WH_115951,train,High Risk,30123,23,5,26,0,2003,18,121,3,5107,64,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0,1,0
WH_115952,train,High Risk,17117,13,8,9,0,2016,35,211,4,4441,60,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
WH_115953,test,Not High Risk,28062,22,8,25,1,2009,37,224,3,3860,17,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,1
WH_115954,train,High Risk,35071,28,4,12,0,2005,36,195,2,4507,22,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_115955,train,Not High Risk,5132,5,4,23,0,2009,31,263,5,4006,16,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_115956,train,Not High Risk,26130,22,3,2,0,1998,23,85,2,4137,29,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
WH_115957,test,High Risk,11088,9,5,6,0,2016,25,88,2,4327,30,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_115958,test,High Risk,13090,10,6,26,1,2013,24,74,3,4363,20,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,1,0
WH_115959,train,Not High Risk,32139,27,7,29,0,2002,31,212,2,5450,50,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0
WH_115960,train,High Risk,28139,22,1,3,3,2009,33,236,3,6113,31,1,0,0,0,0,1,5,1,0,1,0,0,0,1,0,0,0,0
WH_115961,train,High Risk,16091,14,5,3,0,2008,20,133,4,4253,58,0,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0
WH_115962,train,High Risk,17126,13,6,9,0,2018,24,225,3,6729,44,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
WH_115963,train,Not High Risk,7105,5,3,28,4,2019,24,208,3,4862,19,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_115964,train,Not High Risk,17076,14,8,32,0,1996,20,59,2,3841,27,0,1,0,0,0,0,3,2,1,0,0,1,0,0,1,0,0,0
WH_115965,train,High Risk,8066,6,3,26,3,2009,21,208,4,5330,31,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,0,1,0
WH_115966,test,High Risk,13130,9,3,27,0,2019,20,244,4,4954,68,0,1,0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0
WH_115967,test,High Risk,28139,24,3,27,0,2003,32,96,5,3983,27,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0
WH_115968,train,Not High Risk,26101,20,4,11,0,2009,32,103,3,4178,61,1,1,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_115969,train,Not High Risk,5062,4,2,10,1,2009,35,267,4,4643,42,1,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1
WH_115970,train,High Risk,17065,14,0,14,2,2009,21,184,2,4893,43,0,0,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,1
WH_115971,train,Not High Risk,15101,13,6,15,1,2009,25,156,4,5320,47,1,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0
WH_115972,train,Not High Risk,26095,20,7,6,3,2009,21,255,3,4370,41,1,1,1,1,0,1,1,3,0,1,0,0,1,0,0,0,0,0
WH_115973,train,High Risk,21141,17,7,9,0,2013,27,88,5,4263,70,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
WH_115974,train,Not High Risk,30061,26,0,28,0,2009,42,227,2,6276,63,1,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0
WH_115975,train,Not High Risk,22130,18,6,19,4,2009,30,78,3,4978,34,1,0,0,0,0,0,3,2,0,1,0,0,1,0,0,1,0,0
WH_115976,train,High Risk,34089,28,0,14,0,2009,25,214,3,4328,65,0,0,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,1
WH_115977,train,High Risk,24138,21,5,26,0,2008,32,136,3,4777,17,1,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,1,0
WH_115978,train,Not High Risk,20132,16,3,27,0,2014,24,237,4,6097,21,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0
WH_115979,test,High Risk,19078,16,5,27,0,2009,30,71,2,4670,67,1,0,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0
WH_115980,train,High Risk,43058,30,6,14,0,1998,22,185,2,5799,43,0,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_115981,train,Not High Risk,4095,4,2,22,2,2009,51,77,2,7423,54,1,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_115982,test,Not High Risk,20090,16,1,11,2,2009,29,207,3,5788,59,1,0,0,0,0,1,4,2,0,1,0,0,1,0,0,0,1,0
WH_115983,train,High Risk,20142,16,0,9,2,2009,25,184,3,4033,48,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
WH_115984,train,High Risk,28063,24,1,32,0,2009,20,145,3,4290,23,1,0,0,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0
WH_115985,test,High Risk,16077,14,8,10,0,2009,23,178,3,3816,27,1,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0,1
WH_115986,train,High Risk,42062,31,0,3,0,2009,25,234,2,3867,27,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
WH_115987,test,Not High Risk,5068,4,8,28,2,2009,29,126,4,5088,57,0,1,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_115988,test,Not High Risk,22138,17,8,21,2,2009,31,85,3,6202,29,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
WH_115989,train,High Risk,25074,21,4,28,0,2009,29,264,3,6031,40,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
WH_115990,train,Not High Risk,8110,6,6,21,3,2019,32,87,2,6425,67,1,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0
WH_115991,test,High Risk,25090,20,5,15,0,2011,29,251,3,6132,29,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
WH_115992,train,Not High Risk,49055,35,1,24,0,2009,21,238,2,3694,36,0,1,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,1
WH_115993,train,Not High Risk,21108,18,1,28,0,2009,34,216,4,5249,55,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_115994,test,High Risk,25072,22,4,1,3,2009,24,205,3,4459,41,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0
WH_115995,train,Not High Risk,20133,15,3,26,1,2005,30,98,4,4284,39,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
WH_115996,train,Not High Risk,8099,7,8,24,1,2021,18,88,4,4708,70,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1
WH_115997,train,Not High Risk,18132,13,6,19,0,2014,33,191,2,4292,28,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0
WH_115998,train,Not High Risk,21080,18,3,16,0,2009,31,236,4,5371,33,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0
