Ware_house_ID,product_wg_ton,num_refill_req_l3m,transport_issue_l1y,wh_breakdown_l3m
WH_114793,38141,8,0,4
WH_114794,28056,1,0,2
WH_114795,14106,6,2,3
WH_114796,46071,1,0,3
WH_114797,31118,4,0,2
WH_114798,46072,3,0,2
WH_114799,22113,0,1,5
WH_114800,30070,7,0,5
WH_114801,26089,8,2,5
WH_114802,8120,4,0,1
WH_114803,8097,1,0,1
WH_114804,36092,3,0,3
WH_114805,37100,2,0,4
WH_114806,20110,5,5,2
WH_114807,41057,8,0,2
WH_114808,5091,3,0,1
WH_114809,9056,4,3,5
WH_114810,26146,3,0,4
WH_114811,23078,3,0,6
WH_114812,24147,0,0,6
WH_114813,5108,8,0,2
WH_114814,11066,5,0,2
WH_114815,23111,6,5,3
WH_114816,28098,2,2,3
WH_114817,12132,7,0,4
WH_114818,11083,5,2,3
WH_114819,18145,8,0,4
WH_114820,28148,0,1,6
WH_114822,21084,8,0,2
WH_114823,11110,6,3,4
WH_114824,5147,0,4,1
WH_114825,27115,3,0,6
WH_114826,20083,6,2,2
WH_114827,7144,8,2,3
WH_114828,6081,2,0,2
WH_114829,33068,3,5,4
WH_114831,32094,5,1,6
WH_114832,31111,5,0,2
WH_114833,13124,8,0,3
WH_114834,8062,0,0,1
WH_114835,48121,3,0,6
WH_114836,13063,1,0,2
WH_114837,22142,2,5,4
WH_114838,25089,7,2,2
WH_114839,26114,4,0,6
WH_114840,5106,0,2,2
WH_114841,40130,3,0,2
WH_114842,17087,1,1,5
WH_114843,12079,5,0,3
WH_114844,22122,5,0,5
WH_114845,32132,6,0,2
WH_114846,26060,3,0,4
WH_114847,13085,3,0,2
WH_114848,33132,8,0,2
WH_114849,25071,8,0,5
WH_114850,35087,3,0,5
WH_114851,16081,7,1,2
WH_114852,32149,0,2,2
WH_114853,31062,6,0,6
WH_114854,19056,2,3,4
WH_114855,17139,7,0,5
WH_114856,20123,5,4,6
WH_114857,26142,4,4,3
WH_114858,30145,5,0,2
WH_114859,38144,7,0,5
WH_114860,26102,8,0,6
WH_114861,18094,3,0,1
WH_114862,19085,5,2,2
WH_114863,11097,8,1,4
WH_114864,13080,8,0,1
WH_114865,31106,4,1,4
WH_114866,12090,0,1,2
WH_114867,12110,7,0,2
WH_114868,10133,3,2,4
WH_114869,26086,3,1,2
WH_114870,6063,6,0,5
WH_114871,23142,0,2,2
WH_114872,31125,7,0,5
WH_114873,27082,4,1,6
WH_114874,19108,7,3,2
WH_114876,31063,1,5,5
WH_114877,32141,4,0,4
WH_114878,30072,5,2,2
WH_114879,8073,7,0,3
WH_114880,23135,6,0,2
WH_114881,23106,2,0,5
WH_114882,14082,4,0,1
WH_114883,29107,0,0,6
WH_114884,30141,8,3,6
WH_114885,30120,8,0,5
WH_114886,7112,0,0,2
WH_114887,15061,5,0,6
WH_114888,18125,6,4,3
WH_114889,11102,7,1,5
WH_114890,9084,8,0,3
WH_114891,21072,2,1,6
WH_114892,48061,3,0,5
WH_114893,21145,0,0,3
WH_114894,27090,7,0,5
WH_114895,7103,7,0,2
WH_114896,49117,1,1,3
WH_114897,7121,3,0,1
WH_114898,18090,2,1,5
WH_114899,22096,7,0,3
WH_114900,5113,1,4,3
WH_114901,16061,7,0,3
WH_114902,55111,4,0,3
WH_114903,4122,7,0,2
WH_114904,22098,7,1,3
WH_114906,11151,3,0,4
WH_114907,14080,2,0,1
WH_114908,27065,4,0,5
WH_114909,22147,4,4,6
WH_114910,36126,1,2,2
WH_114911,29146,5,4,2
WH_114912,22123,2,1,3
WH_114913,24144,8,0,2
WH_114914,5137,6,4,1
WH_114915,7067,5,3,2
WH_114916,15144,2,3,2
WH_114918,27060,1,0,4
WH_114919,25074,2,0,4
WH_114920,14084,1,3,5
WH_114921,13116,4,0,1
WH_114922,30112,6,0,3
WH_114923,7139,4,0,2
WH_114924,33056,3,0,2
WH_114925,6122,1,1,1
WH_114926,16111,1,1,2
WH_114927,27139,0,0,1
WH_114928,31132,7,1,3
WH_114930,48087,1,0,3
WH_114931,16129,5,1,6
WH_114932,30147,0,1,4
WH_114933,11138,6,1,5
WH_114934,26093,6,0,5
WH_114935,29106,6,1,4
WH_114936,14065,8,0,4
WH_114937,21108,3,4,2
WH_114938,27140,4,0,2
WH_114939,30138,8,0,5
WH_114940,5086,2,1,3
WH_114941,23119,5,0,2
WH_114942,6063,7,0,3
WH_114943,32076,4,0,3
WH_114944,31076,0,0,3
WH_114945,31139,5,0,3
WH_114946,17100,0,3,4
WH_114947,33089,6,1,5
WH_114948,10110,6,0,3
WH_114949,17080,2,5,3
WH_114950,29057,4,0,3
WH_114951,46113,6,0,2
WH_114952,16130,7,0,2
WH_114953,34063,6,0,3
WH_114954,19071,4,2,3
WH_114955,11137,4,3,2
WH_114956,38120,8,0,5
WH_114957,31132,5,0,2
WH_114958,17070,1,2,3
WH_114959,39061,3,1,4
WH_114960,32130,4,0,6
WH_114961,15062,7,5,5
WH_114962,28128,0,1,3
WH_114963,21093,5,2,4
WH_114964,26130,1,1,5
WH_114965,38125,6,0,2
WH_114966,24056,2,2,3
WH_114967,20145,0,1,3
WH_114968,43138,0,0,5
WH_114969,30100,5,0,5
WH_114970,25141,4,0,5
WH_114971,46090,1,0,3
WH_114972,31107,6,0,4
WH_114973,6106,1,0,3
WH_114974,7089,4,1,2
WH_114975,27079,7,0,4
WH_114977,7106,0,0,3
WH_114978,27108,7,0,2
WH_114979,8122,3,1,5
WH_114981,31142,4,0,4
WH_114982,22094,5,0,3
WH_114983,26122,1,0,1
WH_114984,39064,7,0,3
WH_114985,29142,1,1,6
WH_114986,31143,6,1,5
WH_114987,22089,5,0,6
WH_114988,43128,8,0,2
WH_114989,17151,2,0,6
WH_114990,12132,1,0,3
WH_114991,14077,6,2,1
WH_114992,23068,2,0,4
WH_114993,23094,1,0,2
WH_114994,17088,3,4,4
WH_114995,8136,0,4,4
WH_114996,26056,0,0,2
WH_114997,19122,3,1,2
WH_114998,25089,8,1,4
WH_114999,7127,0,0,2
WH_115000,14064,1,4,1
WH_115001,27149,7,2,3
WH_115002,48109,0,0,5
WH_115003,26061,2,3,5
WH_115004,23107,3,0,6
WH_115005,11099,5,1,2
WH_115006,9148,5,0,3
WH_115007,30125,0,0,5
WH_115008,14096,5,0,3
WH_115009,38130,4,1,4
WH_115010,8113,4,0,2
WH_115011,13123,5,0,5
WH_115012,24076,2,2,4
WH_115013,20141,7,1,2
WH_115014,18129,1,3,4
WH_115015,17065,3,1,3
WH_115016,5135,0,0,2
WH_115017,22057,3,0,4
WH_115018,15099,8,0,4
WH_115019,19061,6,0,3
WH_115020,31138,6,0,4
WH_115021,30112,3,3,6
WH_115022,25090,5,0,3
WH_115023,12150,6,3,1
WH_115024,7117,1,0,1
WH_115025,13134,3,0,1
WH_115026,35148,7,3,2
WH_115027,32077,1,1,6
WH_115028,25065,7,3,3
WH_115029,24070,1,0,5
WH_115031,16137,1,0,5
WH_115032,47115,1,0,3
WH_115033,29080,8,0,5
WH_115034,19077,4,0,2
WH_115035,5056,7,1,3
WH_115036,5140,3,3,3
WH_115037,27131,4,1,6
WH_115038,5058,5,0,1
WH_115039,6127,3,1,6
WH_115040,8101,4,0,2
WH_115041,8090,6,1,2
WH_115042,31097,3,0,2
WH_115043,36055,3,0,4
WH_115044,6107,3,1,1
WH_115045,32056,8,0,3
WH_115046,21111,2,2,4
WH_115047,10060,5,0,5
WH_115048,34146,7,0,6
WH_115049,25103,6,1,6
WH_115050,13119,8,0,2
WH_115051,8089,4,4,6
WH_115052,18097,0,2,5
WH_115053,35141,5,1,4
WH_115054,39099,5,0,3
WH_115055,37108,2,0,3
WH_115056,6141,8,1,1
WH_115057,22115,5,0,2
WH_115058,16131,5,4,3
WH_115059,13099,0,5,4
WH_115060,32088,8,0,6
WH_115061,14103,3,1,6
WH_115062,31079,7,1,2
WH_115063,18094,4,1,4
WH_115064,25076,7,1,5
WH_115065,28079,1,0,3
WH_115066,21065,1,0,5
WH_115067,8110,6,0,3
WH_115068,5081,2,2,2
WH_115069,32112,3,0,3
WH_115070,23074,8,3,6
WH_115071,41090,7,1,5
WH_115072,31090,1,0,5
WH_115073,37149,3,0,6
WH_115074,8094,3,0,1
WH_115075,23092,4,0,6
WH_115076,49149,4,0,6
WH_115077,48110,5,0,4
WH_115078,39146,5,0,2
WH_115079,32083,7,0,5
WH_115080,17110,4,0,6
WH_115081,15110,8,0,3
WH_115082,26105,4,0,4
WH_115083,7099,7,0,1
WH_115084,18145,7,3,1
WH_115085,18094,5,0,1
WH_115086,32143,1,3,2
WH_115087,29102,8,0,5
WH_115088,29094,6,3,2
WH_115089,30109,3,0,2
WH_115090,52060,2,0,6
WH_115091,40094,8,0,6
WH_115092,17055,6,2,2
WH_115093,28092,1,1,2
WH_115094,26088,2,0,6
WH_115095,28079,1,0,2
WH_115096,28059,1,0,3
WH_115097,6103,5,1,5
WH_115098,23074,7,0,5
WH_115099,6071,2,2,5
WH_115101,5060,6,0,3
WH_115103,29096,3,1,4
WH_115104,31095,2,0,3
WH_115105,8118,0,0,2
WH_115106,25088,2,2,5
WH_115107,25075,7,0,6
WH_115108,22121,6,5,6
WH_115109,44073,6,0,5
WH_115110,20115,3,0,2
WH_115111,20082,7,0,4
WH_115112,6131,3,1,1
WH_115113,34065,1,0,2
WH_115114,22113,6,0,3
WH_115115,33119,6,3,4
WH_115116,26093,0,0,4
WH_115117,19108,6,3,2
WH_115118,6085,8,0,2
WH_115119,27089,4,0,3
WH_115120,41071,7,1,2
WH_115121,5106,7,0,2
WH_115122,37065,1,0,6
WH_115123,18145,3,2,5
WH_115124,26063,3,0,6
WH_115125,36087,0,1,6
WH_115126,36149,4,2,4
WH_115127,5145,1,2,2
WH_115128,33093,1,0,6
WH_115129,18098,6,1,2
WH_115130,17088,5,2,2
WH_115131,29137,8,4,6
WH_115132,16098,6,1,3
WH_115134,26055,5,0,1
WH_115135,6138,7,0,3
WH_115136,36100,6,0,6
WH_115137,28063,0,4,3
WH_115138,19137,0,0,2
WH_115139,5146,7,0,1
WH_115140,41147,3,1,6
WH_115141,17124,2,0,3
WH_115142,31109,8,0,2
WH_115143,39079,7,1,5
WH_115144,19142,0,1,2
WH_115145,35098,7,0,5
WH_115146,22084,0,0,3
WH_115147,5118,4,2,3
WH_115148,20084,0,2,3
WH_115149,15107,1,0,6
WH_115150,9142,0,0,2
WH_115151,23123,2,0,3
WH_115152,38109,7,0,4
WH_115153,6083,5,0,3
WH_115154,23105,4,0,6
WH_115156,8062,3,0,4
WH_115157,14113,1,4,3
WH_115158,33100,1,0,4
WH_115159,21133,7,2,5
WH_115160,44086,7,0,5
WH_115161,12098,8,1,4
WH_115162,17070,5,0,3
WH_115163,23100,8,0,6
WH_115164,28087,5,0,6
WH_115165,44111,7,0,5
WH_115166,16128,0,0,1
WH_115167,18066,6,1,4
WH_115168,21115,7,2,2
WH_115169,33090,8,3,2
WH_115170,25133,5,0,3
WH_115171,21120,7,0,1
WH_115172,35118,3,1,5
WH_115173,18122,3,1,3
WH_115174,5055,1,1,2
WH_115175,5112,5,2,2
WH_115176,13117,8,2,4
WH_115177,25098,4,0,4
WH_115179,17104,7,1,2
WH_115180,19124,6,2,3
WH_115181,12118,4,1,4
WH_115182,50099,2,0,6
WH_115183,6099,5,0,1
WH_115184,26067,4,1,4
WH_115185,23133,0,1,2
WH_115186,32099,8,0,5
WH_115187,29055,4,0,3
WH_115188,17117,1,1,2
WH_115189,19149,2,0,2
WH_115190,31106,5,2,5
WH_115191,17135,0,0,5
WH_115192,29094,0,0,2
WH_115193,11072,4,1,2
WH_115194,14081,7,1,2
WH_115195,21140,1,0,1
WH_115196,12080,0,0,5
WH_115197,7140,7,0,3
WH_115199,14085,8,1,4
WH_115200,32068,4,0,6
WH_115201,7124,3,0,3
WH_115202,13110,6,4,5
WH_115203,5136,4,0,1
WH_115204,19119,2,0,4
WH_115205,30134,1,0,5
WH_115206,9118,6,5,3
WH_115207,30100,5,0,5
WH_115208,20102,4,1,6
WH_115209,8080,8,0,2
WH_115210,29103,2,0,5
WH_115211,15082,6,0,1
WH_115212,20083,6,0,2
WH_115213,17115,6,0,5
WH_115214,14089,6,0,2
WH_115215,34087,3,3,6
WH_115216,6072,8,1,1
WH_115217,29059,2,0,2
WH_115218,19115,7,0,2
WH_115219,42114,0,0,3
WH_115220,16071,4,0,5
WH_115221,48141,8,0,3
WH_115222,6150,0,1,3
WH_115223,17067,6,0,6
WH_115224,5123,0,2,6
WH_115226,10136,8,0,2
WH_115228,17111,3,0,3
WH_115229,46130,1,0,5
WH_115230,12097,5,0,2
WH_115231,9076,6,2,2
WH_115232,30081,0,0,6
WH_115233,53088,8,0,2
WH_115234,12107,0,1,3
WH_115235,22138,2,0,3
WH_115236,31085,7,1,4
WH_115237,29085,7,0,2
WH_115238,31096,3,2,6
WH_115239,20127,5,1,3
WH_115240,41130,4,0,5
WH_115241,12065,8,0,3
WH_115242,26065,3,1,6
WH_115243,14107,1,2,2
WH_115245,24147,0,0,4
WH_115246,23075,0,0,2
WH_115247,34068,1,1,3
WH_115248,14086,7,4,2
WH_115249,42139,5,1,4
WH_115250,32104,6,0,2
WH_115251,5082,6,1,3
WH_115252,25100,4,0,5
WH_115253,20119,8,2,6
WH_115254,31079,8,0,6
WH_115255,25107,3,3,6
WH_115256,32111,8,2,6
WH_115257,40127,1,0,5
WH_115258,14133,3,2,3
WH_115259,37121,2,0,5
WH_115260,18069,7,0,1
WH_115261,32100,0,0,2
WH_115262,31109,8,0,2
WH_115263,29115,3,0,3
WH_115264,9061,0,0,4
WH_115265,39135,5,0,6
WH_115266,19059,1,2,4
WH_115267,29057,4,1,3
WH_115268,24093,0,0,5
WH_115269,6099,2,0,3
WH_115270,34066,5,0,2
WH_115271,40122,8,1,6
WH_115272,7149,6,0,1
WH_115273,18076,5,0,4
WH_115274,38088,7,1,2
WH_115275,19125,2,1,5
WH_115276,7126,5,0,2
WH_115277,18101,8,0,1
WH_115278,29149,8,3,3
WH_115279,21081,6,0,3
WH_115280,25078,3,0,6
WH_115281,38086,5,0,2
WH_115282,7151,5,0,3
WH_115283,8131,8,4,3
WH_115284,7062,4,0,3
WH_115285,20141,5,2,6
WH_115286,11139,5,3,1
WH_115287,7106,4,0,2
WH_115288,24150,8,0,5
WH_115289,15064,6,0,6
WH_115290,16092,0,1,2
WH_115291,11102,6,0,1
WH_115292,31108,4,0,3
WH_115293,9086,8,0,1
WH_115294,7142,5,2,3
WH_115295,12064,5,0,6
WH_115296,10102,8,5,5
WH_115297,31097,8,2,6
WH_115298,25069,8,3,3
WH_115299,29126,4,0,5
WH_115300,15111,3,2,4
WH_115301,20149,1,1,4
WH_115302,18114,3,0,1
WH_115303,8091,1,1,2
WH_115304,42129,5,0,3
WH_115305,15138,6,1,3
WH_115306,24130,5,3,6
WH_115307,19149,3,0,3
WH_115308,13103,1,3,5
WH_115309,15141,3,0,1
WH_115310,48098,4,0,5
WH_115311,28057,0,0,3
WH_115312,24072,0,0,3
WH_115313,7117,7,0,2
WH_115314,16066,4,0,4
WH_115315,14120,5,0,6
WH_115316,22087,3,0,3
WH_115317,6092,2,2,1
WH_115318,21102,2,3,5
WH_115319,25117,1,1,6
WH_115320,32081,4,2,6
WH_115321,19056,8,0,5
WH_115322,13139,6,0,2
WH_115323,20095,0,0,4
WH_115324,25088,4,0,2
WH_115325,31063,5,1,5
WH_115326,39106,2,1,6
WH_115327,19095,4,0,5
WH_115328,30065,0,1,4
WH_115329,15065,2,0,4
WH_115330,29110,5,0,2
WH_115331,29122,4,0,6
WH_115332,5132,1,3,2
WH_115333,41149,2,0,6
WH_115334,16067,2,1,2
WH_115335,10056,0,0,6
WH_115336,23105,1,0,1
WH_115337,32113,6,0,2
WH_115338,24115,2,0,1
WH_115339,6076,5,0,2
WH_115340,35127,0,0,2
WH_115341,37057,2,1,3
WH_115342,6077,8,2,2
WH_115343,5080,4,0,1
WH_115344,35056,8,0,3
WH_115345,38118,4,1,3
WH_115346,29066,8,1,4
WH_115347,28115,5,0,5
WH_115348,14108,1,3,5
WH_115349,22141,8,2,5
WH_115350,25083,5,0,4
WH_115351,16118,4,0,2
WH_115352,20132,5,4,5
WH_115353,46104,0,0,5
WH_115354,15112,2,0,1
WH_115355,27119,0,0,3
WH_115356,19055,5,1,5
WH_115357,28066,4,0,6
WH_115358,51088,8,0,3
WH_115359,25104,1,0,2
WH_115360,21065,6,0,4
WH_115361,20086,0,1,2
WH_115362,30058,3,0,2
WH_115363,18055,5,0,3
WH_115364,7069,6,0,5
WH_115365,25095,7,0,3
WH_115366,14060,2,2,6
WH_115367,14146,5,0,3
WH_115368,38124,3,0,5
WH_115369,28077,5,0,5
WH_115370,7134,3,3,4
WH_115372,23067,8,0,2
WH_115373,49084,8,0,3
WH_115374,29079,1,0,3
WH_115376,22129,4,5,2
WH_115377,47078,6,0,4
WH_115378,5122,8,2,1
WH_115379,7143,7,2,1
WH_115380,10117,7,0,1
WH_115381,24082,8,0,6
WH_115382,27094,7,1,5
WH_115383,34122,0,0,3
WH_115384,28075,2,0,5
WH_115385,24094,1,0,5
WH_115386,4090,3,2,3
WH_115387,21063,8,0,6
WH_115388,33087,8,0,3
WH_115389,45141,6,0,6
WH_115390,22118,7,4,1
WH_115391,30059,3,1,4
WH_115393,20142,5,0,5
WH_115394,14085,7,1,1
WH_115395,10127,6,2,2
WH_115396,31137,3,0,5
WH_115397,18066,2,0,4
WH_115398,8149,4,0,2
WH_115399,5130,0,0,3
WH_115400,15085,8,3,6
WH_115401,17093,7,1,2
WH_115402,27146,3,0,2
WH_115403,31143,8,0,6
WH_115405,23109,0,3,4
WH_115406,27149,4,0,4
WH_115407,18125,1,0,4
WH_115408,19089,3,1,5
WH_115409,25141,4,0,6
WH_115410,30125,5,0,3
WH_115411,48079,2,0,6
WH_115412,27123,7,0,3
WH_115413,25125,5,0,2
WH_115414,10067,2,2,3
WH_115415,36149,1,0,5
WH_115416,27112,5,3,4
WH_115417,24073,5,0,4
WH_115418,25103,8,3,4
WH_115419,25056,7,0,6
WH_115420,15100,1,0,6
WH_115421,29091,6,0,5
WH_115422,17073,1,0,1
WH_115423,28061,8,0,5
WH_115424,8076,5,0,1
WH_115425,31071,2,0,5
WH_115426,28109,3,2,3
WH_115427,39073,8,0,4
WH_115428,39120,5,0,4
WH_115429,8063,4,3,5
WH_115430,15092,3,1,6
WH_115431,30140,3,0,3
WH_115432,7134,8,0,1
WH_115433,16087,5,1,3
WH_115434,18068,5,3,2
WH_115435,19109,6,4,6
WH_115436,6080,0,1,2
WH_115437,22113,5,0,5
WH_115438,27079,7,1,5
WH_115439,8125,6,1,3
WH_115440,30125,7,2,2
WH_115441,18103,7,0,5
WH_115442,31074,0,0,3
WH_115443,5087,2,0,2
WH_115444,31098,0,0,6
WH_115445,17126,0,3,3
WH_115446,40086,7,1,3
WH_115447,8100,3,5,1
WH_115448,25076,6,3,5
WH_115449,8119,0,0,2
WH_115450,18138,7,0,3
WH_115451,6146,8,3,3
WH_115452,7131,3,1,6
WH_115453,29129,5,3,3
WH_115454,20091,8,0,1
WH_115455,14062,4,2,4
WH_115456,17127,3,4,6
WH_115457,31147,2,0,5
WH_115458,25097,0,0,4
WH_115459,20144,2,2,2
WH_115460,15109,0,1,5
WH_115461,33061,8,0,5
WH_115462,40124,8,0,3
WH_115463,10065,7,1,1
WH_115464,4092,8,3,3
WH_115465,15099,6,0,6
WH_115466,31089,6,2,3
WH_115467,5058,5,0,1
WH_115468,20061,1,0,6
WH_115469,37112,7,0,6
WH_115470,18103,7,1,6
WH_115471,14123,4,0,6
WH_115472,17099,4,3,3
WH_115473,42090,8,0,3
WH_115474,23125,8,1,4
WH_115475,18110,8,0,6
WH_115476,28097,5,0,3
WH_115477,24127,1,0,3
WH_115478,33098,0,2,5
WH_115479,20105,1,0,3
WH_115480,15124,3,0,6
WH_115481,9077,6,2,6
WH_115482,18141,3,3,3
WH_115483,16107,7,0,4
WH_115484,7092,3,0,2
WH_115485,28101,1,0,2
WH_115486,7144,8,1,6
WH_115487,26055,1,0,3
WH_115488,15103,0,0,1
WH_115489,22086,7,2,4
WH_115490,19091,6,0,2
WH_115491,15072,7,1,4
WH_115492,16137,8,1,6
WH_115493,52102,3,0,5
WH_115494,8078,0,0,3
WH_115495,30105,6,0,2
WH_115496,12126,5,2,3
WH_115497,22129,0,0,6
WH_115498,26107,7,1,2
WH_115499,15061,5,0,3
WH_115500,11149,3,3,4
WH_115501,29098,3,0,6
WH_115502,27064,3,1,6
WH_115503,18083,5,0,2
WH_115504,26142,8,0,4
WH_115505,6080,7,1,1
WH_115506,29106,1,4,6
WH_115507,5150,6,0,2
WH_115508,34120,5,5,5
WH_115509,6124,1,0,5
WH_115510,8058,1,0,1
WH_115511,29140,8,0,5
WH_115512,6084,0,0,4
WH_115513,17142,8,0,4
WH_115514,16081,3,3,3
WH_115515,8080,8,1,1
WH_115516,22057,6,1,3
WH_115517,13060,5,0,6
WH_115518,31141,7,1,2
WH_115519,40091,4,0,4
WH_115520,31086,0,0,2
WH_115521,38095,5,0,4
WH_115522,8056,8,1,1
WH_115523,31150,4,0,5
WH_115524,34057,5,0,6
WH_115525,33085,0,1,6
WH_115526,8102,2,2,3
WH_115527,30138,6,0,6
WH_115528,31070,0,0,2
WH_115529,50138,2,0,3
WH_115530,48058,3,0,6
WH_115531,8151,5,0,2
WH_115532,25130,0,0,5
WH_115533,16090,3,2,6
WH_115534,20066,6,0,2
WH_115535,13133,1,1,1
WH_115536,38110,7,3,2
WH_115537,30106,3,0,6
WH_115538,22097,8,0,3
WH_115539,29133,6,4,5
WH_115540,17091,3,0,4
WH_115541,24076,7,0,6
WH_115542,12108,5,0,1
WH_115543,30122,8,0,3
WH_115544,17128,1,3,6
WH_115545,10112,6,1,6
WH_115546,12138,3,5,3
WH_115547,18074,7,2,5
WH_115548,5126,5,5,1
WH_115549,40127,5,0,5
WH_115552,20084,4,0,5
WH_115553,10074,0,0,1
WH_115554,25145,6,0,4
WH_115555,9139,1,2,5
WH_115556,18067,3,0,1
WH_115557,21111,2,1,3
WH_115558,8057,6,0,6
WH_115559,26085,1,0,6
WH_115560,31092,5,0,5
WH_115561,31139,6,0,6
WH_115562,15068,5,0,1
WH_115563,18146,1,2,4
WH_115564,24115,8,0,4
WH_115565,8146,3,4,4
WH_115566,28149,2,0,4
WH_115567,24110,6,0,1
WH_115568,13113,0,1,6
WH_115569,20140,3,0,3
WH_115570,10129,6,1,5
WH_115571,8151,4,1,2
WH_115572,29069,7,0,3
WH_115573,5135,8,1,5
WH_115574,36075,7,1,5
WH_115575,24115,1,0,3
WH_115576,23140,5,0,2
WH_115577,14099,6,0,6
WH_115578,7092,6,0,3
WH_115579,17089,1,4,4
WH_115580,31099,7,2,6
WH_115581,12148,8,0,5
WH_115582,47067,8,0,4
WH_115583,25116,7,0,4
WH_115585,21071,3,1,6
WH_115586,9133,6,1,2
WH_115587,48125,0,0,4
WH_115588,20125,8,0,6
WH_115589,13096,5,1,3
WH_115590,15101,8,1,6
WH_115591,31148,7,0,6
WH_115592,6058,5,0,2
WH_115593,23073,6,5,4
WH_115594,5099,0,0,4
WH_115595,26092,5,1,6
WH_115596,35146,6,0,6
WH_115597,49141,0,0,6
WH_115598,24065,3,1,4
WH_115599,48068,4,0,6
WH_115600,31121,3,0,3
WH_115601,32100,5,1,2
WH_115602,30123,0,0,4
WH_115603,6123,6,1,3
WH_115604,4119,0,3,1
WH_115605,7084,8,0,3
WH_115606,31090,1,3,6
WH_115607,8142,7,5,3
WH_115608,26119,3,1,5
WH_115609,8128,4,0,2
WH_115610,30136,8,0,6
WH_115611,12090,6,2,2
WH_115612,34135,6,0,6
WH_115613,53069,6,0,5
WH_115614,8100,1,0,4
WH_115615,37100,8,4,3
WH_115616,9123,5,0,3
WH_115617,28094,3,3,3
WH_115618,20116,3,5,2
WH_115619,5128,6,0,1
WH_115620,30093,3,0,2
WH_115621,7091,6,4,1
WH_115622,32128,3,0,5
WH_115623,6094,7,1,2
WH_115624,19136,3,2,3
WH_115625,22125,8,0,5
WH_115626,46142,1,0,6
WH_115627,38139,3,0,6
WH_115628,23067,1,0,2
WH_115629,31070,3,4,5
WH_115630,20087,6,0,4
WH_115631,24086,4,0,6
WH_115632,29133,5,0,5
WH_115633,5114,0,0,1
WH_115634,34080,3,0,4
WH_115635,9103,7,0,4
WH_115636,29100,5,3,2
WH_115637,7140,0,1,2
WH_115638,28098,7,2,6
WH_115640,12124,2,4,2
WH_115641,28147,8,0,3
WH_115642,25077,8,3,3
WH_115643,18141,2,0,6
WH_115644,17116,8,0,2
WH_115645,48073,1,0,6
WH_115646,32113,4,0,4
WH_115647,25144,4,1,4
WH_115648,29071,5,0,4
WH_115649,43142,5,1,6
WH_115650,7136,3,3,1
WH_115651,28118,8,0,3
WH_115652,39126,5,0,5
WH_115653,13098,5,2,1
WH_115654,51075,1,0,5
WH_115655,17139,4,3,3
WH_115656,14121,8,2,3
WH_115657,27124,6,0,5
WH_115658,7059,0,3,3
WH_115659,41076,5,0,3
WH_115660,14117,4,0,5
WH_115661,34109,7,1,3
WH_115662,30105,1,0,3
WH_115663,28056,6,3,3
WH_115664,15151,8,1,6
WH_115665,27079,5,0,3
WH_115666,8137,1,0,2
WH_115667,33079,0,0,3
WH_115668,38111,0,0,4
WH_115669,23071,7,0,5
WH_115670,40130,0,0,3
WH_115671,33124,5,0,2
WH_115672,23076,6,0,5
WH_115673,10113,2,0,1
WH_115674,29068,1,0,5
WH_115675,23120,2,0,4
WH_115676,39096,0,0,2
WH_115677,24077,6,1,5
WH_115678,22065,0,1,6
WH_115679,33131,3,0,2
WH_115680,26058,0,0,2
WH_115681,34121,6,0,6
WH_115682,18112,0,1,3
WH_115683,9057,0,2,1
WH_115684,24125,3,3,5
WH_115685,20104,6,3,4
WH_115686,45139,7,0,5
WH_115687,19107,2,0,1
WH_115688,20139,8,0,4
WH_115689,26088,3,0,3
WH_115690,30064,2,0,4
WH_115691,10091,0,0,1
WH_115692,19142,4,2,3
WH_115693,5113,1,3,2
WH_115694,52058,0,0,3
WH_115695,43084,4,0,5
WH_115696,15112,6,0,3
WH_115697,31086,6,2,4
WH_115698,21093,8,0,3
WH_115699,25066,8,0,2
WH_115701,24127,7,0,4
WH_115702,31056,4,1,4
WH_115703,34140,8,0,4
WH_115704,14097,3,0,6
WH_115705,17140,0,0,4
WH_115706,39105,0,0,2
WH_115707,19127,2,0,2
WH_115708,13149,8,0,2
WH_115709,6084,7,3,4
WH_115710,9096,8,0,3
WH_115711,29071,2,2,6
WH_115712,6120,5,3,1
WH_115713,33089,1,0,3
WH_115714,18084,1,2,5
WH_115715,33076,7,0,3
WH_115716,5120,4,0,1
WH_115717,39081,4,0,2
WH_115718,10109,4,0,6
WH_115719,23149,8,1,4
WH_115720,6140,4,0,1
WH_115721,37078,7,0,6
WH_115722,24090,3,4,3
WH_115723,29079,6,0,4
WH_115724,16134,1,1,5
WH_115725,8089,2,0,2
WH_115726,23096,0,0,5
WH_115727,5057,4,0,3
WH_115728,29064,6,0,4
WH_115729,44130,2,0,2
WH_115731,8108,7,0,2
WH_115732,26091,4,3,5
WH_115733,5112,2,0,3
WH_115734,7117,2,2,5
WH_115735,30088,5,0,4
WH_115736,20091,8,1,6
WH_115737,13063,5,1,2
WH_115738,21107,0,1,2
WH_115739,6144,4,0,2
WH_115740,10101,6,0,1
WH_115741,29136,7,0,2
WH_115742,23135,8,0,3
WH_115743,24089,0,0,4
WH_115744,10128,3,0,3
WH_115745,18105,6,2,4
WH_115746,28086,4,3,2
WH_115747,10094,4,0,2
WH_115748,13063,1,0,2
WH_115749,29056,3,3,5
WH_115750,25122,7,1,3
